Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
Alappuzha,2127789,1852797,596387,208084,1323318
Pathanamthitta,1197412,1062553,293257,99537,804618
Kollam,2635375,2240273,695299,216726,1723350
Thiruvananthapuram,3301427,2785408,921282,310387,2069758
Thiruvallur,3728104,2791721,1247918,290136,2190050
Chennai,4646732,3776276,1619554,197743,2829435
Kancheepuram,3998252,3013382,1367378,306436,2324438
Vellore,3936331,2773928,1360185,329145,2247001
Tiruvannamalai,2464875,1626813,970072,268105,1226698
Viluppuram,3458873,2195776,1260802,442447,1755624
Salem,3482056,2285562,1561030,133130,1787896
Namakkal   ,1726601,1176131,839152,59093,828356
Erode,2251744,1492662,1111051,84722,1055971
The Nilgiris,735394,569647,318924,31050,385420
Dindigul,2159775,1481834,963017,142138,1054620
Karur ,1064493,727044,508507,34791,521195
Tiruchirappalli,2722290,2038981,1082329,131650,1508311
Perambalur  ,565223,375823,255097,44629,265497
Ariyalur  ,754894,480604,272241,87610,395043
Cuddalore,2605914,1815281,837271,332609,1436034
Nagapattinam  ,1616450,1213008,486328,185666,944456
Thiruvarur,1264277,946471,412425,127743,724109
Thanjavur,2405890,1790998,834484,139595,1431811
Pudukkottai,1618345,1110545,640248,121445,856652
Sivaganga,1339101,959744,461102,159069,718930
Madurai,3038252,2273430,1173902,180730,1683620
Theni  ,1245899,870080,530591,61051,654257
Virudhunagar,1942288,1398788,854066,96092,992130
Ramanathapuram,1353445,978946,486150,116827,750468
Thoothukkudi,1750176,1349697,657447,90648,1002081
Tirunelveli ,3077233,2273457,1271407,165047,1640779
Kanniyakumari,1870374,1548738,552658,126962,1190754
Dharmapuri,1506843,917709,652996,98174,755673
Krishnagiri,1879809,1187958,742001,135778,1002030
Coimbatore,3458045,2635907,1443252,124698,1890095
Tiruppur,2479052,1760566,1168596,97541,1212915
Yanam,55626,39274,15373,1387,38866
Puducherry,950289,726649,315570,32535,602184
Mahe,41816,36470,10404,1398,30014
Karaikal,200222,154916,58342,9959,131921
Nicobars,36842,25332,9651,7474,19717
North  & Middle Andaman,105597,78683,31038,7541,67018
South Andaman,238142,190266,85221,11610,141311
